person_id,display_name,category,language,region,image_path,face_count,face_quality,blur_score,resolution,usable,consent_status,license_status
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\55e8193d67.jpg,1,high,106.9,300x168,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\5a4e735a7e.jpg,0,low,196.2,300x168,no,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\6203ad1148.jpg,1,high,902.9,680x370,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\692bdcb781.jpg,0,low,995.0,183x276,no,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\6b46e2702c.jpg,1,high,167.0,1200x900,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\738b547feb.jpg,1,high,647.0,225x225,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\74e1ac94a3.jpg,1,medium,51.9,575x450,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\8250f07c25.jpg,0,low,45.6,800x600,no,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\89f54b7366.jpg,1,medium,92.9,600x450,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\9547b4f12c.jpg,1,high,456.8,204x204,yes,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\9be94e3e9e.jpg,0,low,3969.7,166x303,no,unknown,unknown
chiranjeevi,Chiranjeevi,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\chiranjeevi\9d7a361005.jpg,1,high,162.3,302x402,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\03d0453b55.jpg,1,high,953.3,170x297,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\0afca88996.jpg,0,low,286.1,1280x628,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\163d8dd4c7.jpg,1,high,478.1,300x168,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\1967d88c58.jpg,1,high,698.3,1200x900,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\23deeb63f2.jpg,1,high,325.4,259x194,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\2a09610033.jpg,0,low,6247.9,259x194,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\33e68f1c50.jpg,1,high,243.9,700x407,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\4023db469c.jpg,0,low,55.7,1200x900,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\518ea7d126.jpg,1,high,1080.1,299x168,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\57dfadb631.jpg,0,low,572.5,300x168,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\5a446d725c.jpg,1,high,158.6,300x168,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\5c3af3f84f.jpg,0,low,1237.2,600x600,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\6a28b6e195.jpg,1,high,930.3,259x194,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\6c3d62a6aa.jpg,0,low,217.5,800x450,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\7db9aac324.jpg,1,high,132.4,1067x1600,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\8354f3d655.jpg,0,low,516.4,225x225,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\8ef458f7ec.jpg,1,high,758.2,224x225,yes,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\9a6f1ea986.jpg,0,low,91.6,1200x1743,no,unknown,unknown
prabhas,Prabhas,telugu_heroes,telugu,telangana_andhra,datasets/raw\telugu_heroes\prabhas\9ea411caf6.jpg,1,high,316.6,800x981,yes,unknown,unknown
