person_id,display_name,category,language,region,image_path,face_count,face_quality,blur_score,resolution,usable,consent_status,license_status
abhay_deol,Abhay Deol,actors,unknown,unknown,datasets/raw\actors\abhay_deol\8ae5e6a800.jpg,1,high,344.6,300x168,yes,unknown,unknown
abhay_deol,Abhay Deol,actors,unknown,unknown,datasets/raw\actors\abhay_deol\8d42c79526.jpg,1,high,351.5,758x433,yes,unknown,unknown
abhay_deol,Abhay Deol,actors,unknown,unknown,datasets/raw\actors\abhay_deol\99b0ebb39c.jpg,0,low,292.9,1280x720,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\14ac7236e1.jpg,1,high,1161.7,259x194,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\1bfeb12a16.jpg,0,low,229.1,600x868,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\1e0837c371.jpg,1,high,277.2,261x193,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\2b6f419eca.jpg,1,high,168.4,310x163,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\2e2cefa9ff.jpg,1,high,621.2,415x246,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\30cec0a3e4.jpg,1,medium,54.8,825x530,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\38e0aa76bb.jpg,0,low,1490.8,326x363,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\39bcae3f42.jpg,1,high,651.4,253x199,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\3bc9cf1767.jpg,0,low,401.0,303x167,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\3bdaf0bc3b.jpg,1,high,302.2,759x422,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\3cc2ab9b14.jpg,1,high,261.7,630x450,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\3edcbb13ec.jpg,1,high,351.8,506x652,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\41ec1c7aa5.jpg,1,high,155.5,854x1020,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\47da92c214.jpg,1,high,1096.6,226x283,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\4dd0370704.jpg,1,high,287.9,410x350,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\57d787a78b.jpg,1,high,262.8,275x183,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\5b9b37ab49.jpg,0,low,2064.5,284x177,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\5eb358022e.jpg,1,high,373.8,566x566,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\69a51c4ef1.jpg,0,low,490.0,620x450,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\6aafab2d36.jpg,1,high,761.7,715x402,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\75ee7e0af1.jpg,0,low,1144.4,259x194,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\79f73e8ff6.jpg,1,high,378.6,196x257,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\7dcae72114.jpg,0,low,106.1,800x448,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\80ccf54b01.jpg,1,high,1383.8,301x167,yes,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\8bc94c3107.jpg,0,low,1402.7,800x600,no,unknown,unknown
adil_hussain,Adil Hussain,actors,unknown,unknown,datasets/raw\actors\adil_hussain\8cd71d7140.jpg,1,medium,67.7,1242x710,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\036d02cf72.jpg,1,high,1624.3,190x265,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\0845db113d.jpg,0,low,391.0,1024x1024,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\10dacfb42d.jpg,1,medium,50.7,756x712,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\12a2fa99e7.jpg,0,low,65.4,800x600,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\14b1b7d930.jpg,1,medium,76.8,660x582,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\1d89dba065.jpg,0,low,562.9,300x168,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\20d72daad2.jpg,1,high,420.6,279x181,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\22a16e7583.jpg,1,high,141.0,1200x800,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\2c8a5ab0e1.jpg,0,low,4050.2,290x174,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\2f4ee899f9.jpg,1,high,198.2,715x402,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\48ec53dc1a.jpg,0,low,708.9,300x300,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\4cb621429c.jpg,1,high,101.7,1280x720,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\4e407fbf64.jpg,1,high,176.5,300x168,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\58ca3c170e.jpg,0,low,316.0,300x168,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\5e69cc977a.jpg,1,high,1240.3,259x194,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\6d236e1a97.jpg,0,low,187.3,334x500,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\72a40badfe.jpg,1,high,1021.0,1496x2048,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\827d690392.jpg,0,low,1689.5,400x225,no,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\8b083aff43.jpg,1,high,1323.0,220x272,yes,unknown,unknown
ajay_devgn,Ajay Devgn,actors,unknown,unknown,datasets/raw\actors\ajay_devgn\9eefe79e39.jpg,0,low,2156.1,297x170,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\0d9ed60471.jpg,1,medium,98.2,214x317,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\1200e2e43c.jpg,0,low,62.8,2560x1680,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\17cfd46471.jpg,1,high,644.0,259x194,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\1ec2d9dd1c.jpg,0,low,63.5,800x400,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\31a98eb853.jpg,1,high,1724.0,271x186,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\322de5f735.jpg,0,low,540.9,440x525,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\345fe9ef79.jpg,1,high,353.5,299x169,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\37744e100a.jpg,1,high,2854.3,308x400,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\3a1ee86a7d.jpg,0,low,1281.7,300x450,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\46f4bdea83.jpg,1,high,413.9,204x204,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\4c1b58185a.jpg,1,high,720.0,201x251,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\567a5f1391.jpg,0,low,499.1,201x251,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\60cfa25c1a.jpg,1,high,2083.5,400x326,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\648f703dfe.jpg,0,low,1081.2,296x170,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\648f7a5cef.jpg,1,high,290.6,630x354,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\66d32dc7a8.jpg,1,high,180.6,302x167,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\6f0ddf38c8.jpg,0,low,1043.6,259x194,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\758b75fd34.jpg,1,high,905.9,280x180,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\8a590207bf.jpg,0,low,1413.3,298x169,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\9024ebbcdf.jpg,1,high,2288.1,220x330,yes,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\9a3ae543cd.jpg,0,low,41.4,800x600,no,unknown,unknown
akshaye_khanna,Akshaye Khanna,actors,unknown,unknown,datasets/raw\actors\akshaye_khanna\9bf285b11d.jpg,1,high,119.5,667x500,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\0d6a9769b2.jpg,0,low,864.9,225x225,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\11a42953a6.jpg,1,high,1199.3,182x276,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\1c2160c3ad.jpg,0,low,795.6,322x234,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\1df46ec71e.jpg,1,high,688.0,259x194,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\2de958ac88.jpg,1,high,947.6,318x159,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\2ffd6959aa.jpg,1,high,759.2,299x168,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\30cdc2a081.jpg,0,low,1391.5,286x176,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\31fa048b9e.jpg,1,high,106.7,597x513,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\35e68d887e.jpg,1,medium,42.6,918x506,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\3c3521ac06.jpg,0,low,1128.9,275x183,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\3c95c469e8.jpg,1,high,317.9,299x168,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\3ee1af0d45.jpg,0,low,666.4,259x194,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\4e3c92ce8c.jpg,1,high,525.1,224x224,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\4f7cb8bc0d.jpg,0,low,3078.2,300x168,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\53f341470b.jpg,1,high,274.0,400x400,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\5cf63fa395.jpg,0,low,1156.4,300x168,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\5e469844d8.jpg,1,medium,86.0,681x383,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\5f1e482cc5.jpg,0,low,1701.4,275x183,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\6f8c0561d0.jpg,1,high,827.3,321x157,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\8e7b9fc7f6.jpg,0,low,433.2,900x1200,no,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\8fb9c655ed.jpg,1,high,408.6,600x450,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\9a9b3d79a1.jpg,1,high,234.2,750x563,yes,unknown,unknown
akshay_kumar,Akshay Kumar,actors,unknown,unknown,datasets/raw\actors\akshay_kumar\9f49de08d9.jpg,1,high,907.6,264x191,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\01be2dc1ce.jpg,1,high,322.2,1100x619,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\038d1afae9.jpg,1,high,437.6,700x394,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\04af4248c8.jpg,1,high,261.4,1200x900,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\18e6a929d9.jpg,0,low,73.4,1200x800,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\1dc00c01aa.jpg,1,high,676.8,300x168,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\20a196fe18.jpg,0,low,2039.0,260x194,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\22ac737347.jpg,1,high,119.5,1280x720,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\26c89f4438.jpg,0,low,53.3,1200x900,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\29f4d934c9.jpg,1,high,2381.8,400x400,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\351db2a7f2.jpg,0,low,255.5,800x600,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\3bfcc93366.jpg,1,high,1709.2,275x183,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\49dfbc48a5.jpg,0,low,418.4,300x168,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\512c38d1a7.jpg,1,high,613.3,1491x2048,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\5b15f5e0e2.jpg,0,low,1639.9,275x183,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\5c0097e427.jpg,1,high,140.3,890x534,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\710d5e3207.jpg,0,low,397.3,259x194,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\7b53494035.jpg,1,high,261.6,630x354,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\81b9066ec5.jpg,0,low,1260.6,231x218,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\8aaeacf610.jpg,1,high,679.9,300x168,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\8d783fbdff.jpg,1,high,335.3,1200x630,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\9a76a927ca.jpg,0,low,860.3,275x183,no,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\9dd4be2cb2.jpg,1,high,392.5,274x416,yes,unknown,unknown
amitabh_bachchan,Amitabh Bachchan,actors,unknown,unknown,datasets/raw\actors\amitabh_bachchan\9ddba0347c.jpg,1,high,2339.4,506x652,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\0a18f7ac30.jpg,0,low,172.6,666x425,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\0bd27dc244.jpg,1,high,1494.3,259x194,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\1857ba4e36.jpg,0,low,1259.2,299x168,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\27023a02bd.jpg,1,high,1663.5,866x1390,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\29fe8eb3eb.jpg,0,low,843.0,285x177,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\2debbd25a5.jpg,1,high,444.3,640x480,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\37fa53284c.jpg,0,low,487.2,220x298,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\3fed5d085e.jpg,1,high,246.7,625x430,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\43ec905240.jpg,0,low,360.1,299x168,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\4a8c66a719.jpg,1,high,3233.5,300x168,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\4c02015e7e.jpg,0,low,353.1,750x500,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\67e49f5f60.jpg,1,medium,73.4,640x406,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\712bb8b64d.jpg,1,high,760.1,225x225,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\737d5e86b1.jpg,0,low,881.3,225x224,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\7a7770b5fc.jpg,1,high,730.9,259x194,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\7b427b2c91.jpg,0,low,54.5,700x343,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\7f04e54743.jpg,1,high,2183.4,204x204,yes,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\88335cc554.jpg,0,low,97.3,1119x1500,no,unknown,unknown
amjad_khan,Amjad Khan,actors,unknown,unknown,datasets/raw\actors\amjad_khan\8cd9c77afa.jpg,1,medium,49.4,600x450,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\09d0e7d94c.jpg,0,low,634.3,183x275,no,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\10ad637552.jpg,1,high,857.2,512x249,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\10d978a3a6.jpg,1,high,1476.5,260x194,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\1a25c801db.jpg,0,low,3271.4,225x225,no,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\21eb0e8394.jpg,1,high,3203.8,318x159,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\2b784ad067.jpg,0,low,827.2,275x183,no,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\2c87c76bc2.jpg,1,high,1787.6,246x205,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\2ca27484fe.jpg,1,high,1557.5,300x168,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\30f0e59439.jpg,1,high,198.1,777x437,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\31c3ed0a2f.jpg,1,high,203.1,700x525,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\33cc5b0a55.jpg,1,high,142.7,660x400,yes,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\36ff0b8ba2.jpg,0,low,1121.3,275x183,no,unknown,unknown
amole_gupte,Amole Gupte,actors,unknown,unknown,datasets/raw\actors\amole_gupte\3b0d3189f9.jpg,1,high,1115.5,318x159,yes,unknown,unknown
